Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Chem Dawg - Flower - Whole Buds (28g),28g,4/1/2026,1476.021052,8.325418711,199,159.2,177.2909091,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Devil Driver - Flower - Whole Buds (3.5g),3.5g,4/1/2026,844.651571,31.0311061,30,25.25,27.2195122,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Devil Driver - Flower - Whole Buds (7g),7g,4/1/2026,1171.915832,23.46254364,55,44.91666667,49.9483709,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Donnie Burger - Flower - Whole Buds (28g),28g,4/1/2026,237.4974885,1.513712493,199,159.2,156.8973564,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Fall 97 - Flower - Whole Buds (7g),7g,4/1/2026,193.565985,3.784281232,55,45.375,51.15,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Funk Bomb - Flower - Whole Buds (3.5g),3.5g,4/1/2026,3768.008823,134.7204119,30,25.30519481,27.96910112,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Funk Bomb - Flower - Whole Buds (7g),7g,4/1/2026,799.2401962,15.89398117,55,46.75,50.2857143,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Gelato Sunset - Flower - Whole Buds (3.5g),3.5g,4/1/2026,393.2231126,14.38026868,30,24.64285714,27.34462904,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Havana Kush - Flower - Whole Buds (28g),28g,4/1/2026,1031.050219,6.054849971,199,161.19,170.2850151,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Havana Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,204.3511865,6.811706218,30,,29.99999999,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Permanent Marker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1674.544445,62.81906845,30,24.33673469,26.6566265,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Permanent Marker - Flower - Whole Buds (7g),7g,4/1/2026,1234.243324,25.73311238,55,44.125,47.9632353,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Purple Razz Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,585.9578213,21.94883115,30,24.11538462,26.69653875,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Purple Razz Kush - Flower - Whole Buds (7g),7g,4/1/2026,401.7014528,8.325418711,55,44.39285714,48.25,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Purple Starfruit - Flower - Whole Buds (28g),28g,4/1/2026,1021.262337,6.054849971,199,169.15,168.6684793,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Sherbanger - Flower - Whole Buds (28g),28g,4/1/2026,1144.669387,6.811706218,199,159.2,168.0444444,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Spritzer - Flower - Whole Buds (7g),7g,4/1/2026,1238.406033,24.97625613,55,45.06944444,49.58333333,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Tartz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1916.360016,70.38763092,30,24.73469388,27.22580645,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Tropical Banana - Flower - Whole Buds (3.5g),3.5g,4/1/2026,2415.885139,84.7678996,30,24.20689655,28.5,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - 33 Weddings - Flower - Whole Buds (7g),7g,4/1/2026,267.018742,3.784281232,80,68,70.55996255,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Animal Wedding Kush - Flower - Whole Buds (14g),14g,4/1/2026,569.9823146,4.541137478,140,119,125.515318,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Apple Mintz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1007.943306,32.5448186,35,27.78125,30.97093022,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Cheddar Cheeze - Flower - Whole Buds (14g),14g,4/1/2026,2728.466768,21.94883115,140,109.6666667,124.3103448,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Cheddar Cheeze - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1332.445422,42.3839498,35,28.35,31.4375,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Cheddar Cheeze - Flower - Whole Buds (7g),7g,4/1/2026,2945.175063,43.14080605,80,64.43243243,68.26889279,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Chem Dawg - Flower - Whole Buds (14g),14g,4/1/2026,2670.188837,20.43511865,140,117.0909091,130.6666667,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Chem Dawg - Flower - Whole Buds (3.5g),3.5g,4/1/2026,2117.872992,68.87391842,35,28.44491525,30.75000001,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Chem Dawg - Flower - Whole Buds (7g),7g,4/1/2026,1937.551991,26.48996862,80,65.88235294,73.14285716,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (14g),14g,4/1/2026,261.7000677,2.270568739,140,105,115.2574962,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (3.5g),3.5g,4/1/2026,300.6611439,9.082274957,35,27.41666667,33.10416667,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (7g),7g,4/1/2026,1163.288051,18.92140616,68.8,62.3125,61.48000001,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Eyes Peeled - Flower - Whole Buds (14g),14g,4/1/2026,1114.28975,8.325418711,140,119,133.841887,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Eyes Peeled - Flower - Whole Buds (7g),7g,4/1/2026,1280.600769,18.16454991,80,65.75,70.50000002,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Fall 97 - Flower - Whole Buds (14g),14g,4/1/2026,1679.464011,13.62341244,140,114.9166667,123.2777778,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Grape Gas - Flower - Whole Buds (3.5g),3.5g,4/1/2026,185.4297804,5.297993725,35,,35,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Mimosa - Flower - Whole Buds (14g),14g,4/1/2026,93.87503121,0.756856246,140,,124.032842,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Apple Mintz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,751.6097232,26.48996862,33.4,26.19210526,28.3733716,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Apple Mintz - Flower - Whole Buds (7g),7g,4/1/2026,50.89989902,0.756856246,70,,67.2517394,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (14g),14g,4/1/2026,2408.118322,16.65083742,175,139.453125,144.6244571,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,3705.416811,76.44248089,52,42.86666667,48.47326732,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (7g),7g,4/1/2026,1078.520151,12.86655619,95,79.16666667,83.82352939,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (14g),14g,4/1/2026,460.1913295,3.027424986,175,122.5,152.0075086,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (1g),1g,4/1/2026,593.3410273,45.41137478,15,12.07142857,13.06591201,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (7g),7g,4/1/2026,259.044129,3.027424986,95,71.25,85.56582911,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Donnie Burger - Flower - Whole Buds (1g),1g,4/1/2026,269.2936688,20.43511865,15,12.225,13.17798411,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (14g),14g,4/1/2026,598.0738135,4.541137478,175,137.0833333,131.7013229,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (1g),1g,4/1/2026,639.1964611,49.19565602,15,12.75,12.99294517,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (3.5g),3.5g,4/1/2026,273.8568991,6.054849971,52,40.3,45.22934514,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (7g),7g,4/1/2026,916.7421285,12.10969994,95,72.94642857,75.70312502,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GrapeMO - Flower - Whole Buds (3.5g),3.5g,4/1/2026,441.5519893,12.10969994,52,37.09333333,36.46266972,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GrapeMO - Flower - Whole Buds (7g),7g,4/1/2026,248.6823638,3.027424986,95,76,82.14319593,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Green Diesel - Flower - Whole Buds (14g),14g,4/1/2026,327.1014591,2.270568739,175,148.75,144.0614651,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Green Diesel - Flower - Whole Buds (3.5g),3.5g,4/1/2026,98.81735522,2.270568739,52,44.2,43.52097055,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Green Diesel - Flower - Whole Buds (7g),7g,4/1/2026,731.7444396,9.082274957,95,79.39285714,80.56840858,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (14g),14g,4/1/2026,451.7366038,3.027424986,175,148.75,149.2147967,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (7g),7g,4/1/2026,1193.562301,14.38026868,95,74.27272727,83.00000004,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (1g),1g,4/1/2026,410.8148914,30.27424986,15,11.90625,13.56977938,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (3.5g),3.5g,4/1/2026,735.967014,16.65083742,52,41.275,44.2,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (7g),7g,4/1/2026,1091.171398,13.62341244,95,74.27272727,80.09530672,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sherbanger - Flower - Whole Buds (1g),1g,4/1/2026,665.2766406,48.43879977,15,12,13.734375,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sherbanger - Flower - Whole Buds (7g),7g,4/1/2026,859.2210537,10.59598745,95,67.17857143,81.08928571,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sour Garlic - Flower - Whole Buds (14g),14g,4/1/2026,10875.85414,72.65819966,174.03125,141.3461538,149.6851586,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sour Garlic - Flower - Whole Buds (7g),7g,4/1/2026,222.8941646,3.027424986,89.0625,74.41666667,73.625,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Spirit Soda - Flower - Whole Buds (3.5g),3.5g,4/1/2026,375.9363668,7.568562464,52,,49.67077547,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Wedding Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,175.7985241,3.784281232,52,44.2,46.45493115,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,The Cannabist,Triple 7,Triple 7 - Indica Strain Blends - Flower - Whole Buds (3.5g),3.5g,4/1/2026,244.9313669,8.325418711,40,33,29.41970553,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Banana Muffins - Flower - Whole Buds (3.5g),3.5g,4/1/2026,76.54560094,1.513712493,55,,50.56812393,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Dosilato - Flower - Whole Buds (3.5g),3.5g,4/1/2026,323.3488266,6.811706218,55,45.83333333,47.46957902,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Guava Cooler - Flower - Whole Buds (7g),7g,4/1/2026,126.478117,1.513712493,105,89.25,83.55491389,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Hybrid Strain Blends - Flower - Whole Buds (10g),10g,4/1/2026,221.6970412,3.784281232,73.5,60.02,58.58365899,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Hybrid Strain Blends - Flower - Whole Buds (3.5g),3.5g,4/1/2026,143.5343621,3.027424986,55,46.75,47.41136866,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - La Sage - Flower - Whole Buds (3.5g),3.5g,4/1/2026,36.25052147,0.756856246,55,,47.89617799,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Modified Grapes - Flower - Whole Buds (3.5g),3.5g,4/1/2026,162.7135405,3.784281232,55,46.75,42.9972115,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Rotten Teeth - Flower - Whole Buds (3.5g),3.5g,4/1/2026,315.1675553,6.811706218,55,42.16666667,46.26851852,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Runtz Muffin - Flower - Whole Buds (3.5g),3.5g,4/1/2026,17.31572236,0.756856246,55,,22.87848247,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Tropical Fusion - Flower - Whole Buds (3.5g),3.5g,4/1/2026,424.2253506,9.839131203,55,46.2,43.1161392,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - White Runtz - Flower - Whole Buds (7g),7g,4/1/2026,953.6388705,15.89398117,70,56.875,60.00000002,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - White Tangie Haze - Flower - Whole Buds (3.5g),3.5g,4/1/2026,601.5891068,13.62341244,55,44.91666667,44.1584742,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,Savvy,Savvy - Black Triangle - Flower - Whole Buds (14g),14g,4/1/2026,583.8852986,4.541137478,160,126,128.5768822,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,Savvy,Savvy - Cherry Punch - Flower - Whole Buds (7g),7g,4/1/2026,373.0771963,5.297993725,90,72.75,70.41858025,,
BEYOND / HELLO - Alexandria (Delivery Menu),Flower,Whole Buds,,,Verano,Savvy,Savvy - Rotten Teeth - Flower - Whole Buds (14g),14g,4/1/2026,448.0588979,3.027424986,160,136,148,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Show Dog - Afternoon Delight - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,88.48236908,4.541137478,35,29.16666667,19.48462682,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Show Dog - Cherry Maui Wowie - Infused Pre-Rolled, 0.45g, 5 Pack",5x0.45g,4/1/2026,925.9638279,19.67826241,55,45.5,47.05516212,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Show Dog - Jet Fuel OG - Distillate Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,217.1713039,10.59598745,35,29.09375,20.49561732,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blue Dream - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,483.3736997,10.59598745,55,45.71875,45.61856099,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blue Dream - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,54.15849207,2.270568739,35,28.58333333,23.85239043,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Blueberry Kush - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,777.1686075,17.40769367,55,44.75,44.64512199,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Durban Poison - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,734.4273547,16.65083742,55,44.63461538,44.10753262,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Durban Poison - Diamonds Infused Pre-Rolled, 1.00g, 1 Pack",1g,4/1/2026,378.0840157,13.62341244,35,29.575,27.75251923,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Pineapple Express - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,314.4549685,6.811706218,55,46.75,46.16390643,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,GTI,Rythm,"Rythm - Watermelon Z - Diamonds Infused Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,682.8196596,15.13712493,55,45.75,45.10893996,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,Jushi,The Bank,"The Bank - Cheddar Cheeze - Infused Blunt, 0.75g, 1 Count",0.75g,4/1/2026,187.675266,24.97625613,10,8.21875,7.514147237,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,Jushi,The Bank,"The Bank - Havana Kush - Infused Blunt, 0.75g, 1 Count",0.75g,4/1/2026,787.7381398,105.2030183,10,8.246478873,7.487790299,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,Jushi,The Bank,"The Bank - Purple Starfruit - Infused Blunt, 0.75g, 1 Count",0.75g,4/1/2026,124.4943721,16.65083742,10,8.181818182,7.476763418,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Infused Pre-Rolled,,,Verano,(the) Essence,"(the) Essence - Strawberry Milkshake - Infused Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,191.5432913,6.811706218,35,28.75,28.1197229,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Animal Scout - Pre-Rolled, 0.35g, 5 Pack",5x0.35g,4/1/2026,1114.10621,44.65451854,32,26.52121212,24.94946192,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,GTI,Dogwalkers,"Dogwalkers - Big Dog - Afternoon Delight - Pre-Rolled, 0.75g, 1 Pack",0.75g,4/1/2026,328.6557059,24.97625613,16,13.16,13.1587258,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Apple Tartz - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,321.1719482,8.325418711,41.4,35.19,38.57727273,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - BK OG - Pre-Rolled, 1.00g, 2 Pack",2x1g,4/1/2026,396.214245,44.65451854,10,8.25,8.872881356,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Cheddar Cheese - Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,115.9761313,3.027424986,41.4,35.19,38.30850701,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - DNA Cake - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,131.0379666,3.784281232,41.4,34.6725,34.62691025,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Doughboy Blue - Pre-Rolled, 0.5g, 5 Count",5x0.5g,4/1/2026,303.9515065,8.325418711,41.4,33.465,36.50885524,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Funk Bomb - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,582.4008816,64.33278095,10,8.287234043,9.052941176,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Garlic Totz - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,380.5778661,11.3528437,41.4,33.948,33.52269054,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Lemon Fresh - Pre-Rolled, 1g, 1 Count",1g,4/1/2026,1900.466035,208.892324,10,8.258741259,9.097826089,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Mimosa - Pre-Rolled, 0.50g, 5 Pack",5x0.5g,4/1/2026,1050.91632,29.51739361,41.4,33.55578947,35.60328984,,
BEYOND / HELLO - Alexandria (Delivery Menu),Pre-Rolled,Pre-Rolled,,,Jushi,SeCHe,"SeCHe - Permanent Marker - Pre-Rolled, 1g, 2 Count",2x1g,4/1/2026,102.8133971,6.054849971,18,15.3,16.98033768,,
